Feature,Coefficient
contains_adopt_keywords,30.76783027804813
has_pronouns,12.026935731605754
sentiment_score,4.253790039438037
num_adjectives,0.5957203172700374
num_verbs,0.4743903535970297
num_exclamations,-0.1840852921228109
num_words,-0.22440475917527924
num_emojis,-0.48492412809482355
has_question,-16.544366193472932
has_urgency_words,-30.636106549348327
